frame,seconds,phase,engine_frame_ms,COO.ZoneRenderer.LateUpdate,COO.Input.Update,Main Thread,GC Allocated In Frame,Draw Calls Count,Triangles Count,SetPass Calls Count,Render Textures Count,Render Textures Bytes,Texture Memory,GPU Frame Time
231,0.732851,idle,2.550170,778750,15458,2585958,29417,224,652419,51,45,197105184,303021798,1764500
232,0.735689,idle,2.783333,787583,11542,2790792,29353,224,652419,51,45,197105184,303021798,1459625
233,0.738724,idle,3.083248,836250,11625,3017000,29289,224,652419,51,45,197105184,303021798,1556375
234,0.741666,idle,2.930293,789292,14084,2864792,29417,224,652419,51,45,197105184,303021798,1666625
235,0.744639,idle,2.801665,830208,9458,2866709,29353,224,652419,51,45,197105184,303021798,1513749
236,0.747570,idle,3.124872,800666,15541,3159500,29289,224,652419,51,45,197105184,303021798,1528125
237,0.750182,idle,2.629082,781167,13166,2662959,29417,224,652419,51,45,197105184,303021798,1723999
238,0.753206,idle,3.026878,784834,14833,2833916,29353,224,652419,51,45,197105184,303021798,1586625
239,0.755864,idle,2.648540,787791,10500,2856000,29289,224,652419,51,45,197105184,303021798,1519499
240,0.758440,idle,2.606505,811208,9708,2603541,29417,224,652419,51,45,197105184,303021798,1710791
241,0.761123,idle,2.632412,793709,10916,2590542,29353,224,652419,51,45,197105184,303021798,1525499
242,0.763872,idle,2.697463,784208,15292,2709583,29289,224,652419,51,45,197105184,303021798,1521083
243,0.766403,idle,2.593417,766792,12875,2589458,29417,224,652419,51,45,197105184,303021798,1695208
244,0.769355,idle,2.948873,814916,13375,2778375,29405,224,652419,51,45,197105184,303021798,1507833
245,0.772106,idle,2.756661,780667,11833,2906792,29289,224,652419,51,45,197105184,303021798,1539250
246,0.774654,idle,2.583418,822583,9959,2596458,29417,224,652419,51,45,197105184,303021798,1713083
247,0.777402,idle,2.671124,779208,12625,2634083,29353,224,652419,51,45,197105184,303021798,1593749
248,0.780269,idle,2.893545,807833,15875,2899542,29289,224,652419,51,45,197105184,303021798,1497750
249,0.782812,idle,2.497789,808042,13583,2561375,29417,224,652419,51,45,197105184,303021798,1677499
250,0.785723,idle,2.994877,766667,11417,2881375,29353,224,652419,51,45,197105184,303021798,1543750
251,0.788547,idle,2.804790,811792,8500,2835917,29289,224,652419,51,45,197105184,303021798,1524708
252,0.791071,idle,2.534297,790791,13333,2571542,29417,224,652419,51,45,197105184,303021798,1686875
253,0.794032,idle,2.937330,797250,12917,2901334,29353,224,652419,51,45,197105184,303021798,1555041
254,0.797019,idle,2.997293,826375,7875,2926500,29289,224,652419,51,45,197105184,303021798,1543083
255,0.799543,idle,2.566043,779459,17750,2658459,29417,224,652419,51,45,197105184,303021798,1668833
256,0.802398,idle,2.701623,757042,12250,2644792,29353,224,652419,51,45,197105184,303021798,1523541
257,0.805333,idle,3.040001,837167,7875,2985708,29289,224,652419,51,45,197105184,303021798,1524458
258,0.807903,idle,2.674001,778500,15792,2675708,29417,224,652419,51,45,197105184,303021798,1667000
259,0.810734,idle,2.730166,736000,9250,2696459,29353,224,652419,51,45,197105184,303021798,1556625
260,0.814397,idle,3.643956,841250,7959,3733042,39665,224,652419,51,45,197105184,303021798,1554499
261,0.817882,idle,3.402835,820666,9708,3397250,37653,223,652417,51,45,197105184,303021798,1669249
262,0.820977,idle,3.206122,871542,9584,3022333,29353,223,652417,51,45,197105184,303021798,1551874
263,0.824005,idle,2.781959,802458,9958,2948166,29289,223,652417,51,45,197105184,303021798,944874
264,0.827778,idle,3.947669,808666,19167,3855500,29805,223,652417,51,45,197105184,303021798,1739625
265,0.830920,idle,3.113209,839375,13750,3142041,29353,224,652419,51,45,197105184,303021798,2305250
266,0.834017,idle,3.065958,830959,20333,3050125,29289,224,652419,51,45,197105184,303021798,1753708
267,0.837500,idle,3.613251,863041,16792,3482708,29417,224,652419,51,45,197105184,303021798,1489833
268,0.840252,idle,2.718871,799125,10666,2876667,29353,224,652419,51,45,197105184,303021798,1543958
269,0.843053,idle,2.707171,797167,16916,2822209,29289,224,652419,51,45,197105184,303021798,1517374
