phase,unityFrame,seconds,EnvSprites_ns,ZoneRenderer_ns,InputIdle_ns,MainThread_ns,GC_bytes
0,62,1.551386334,0,75666,42,16888333,556247
0,63,1.5679675420000017,0,59041,0,16601458,556247
0,64,1.5847803340000013,0,55958,0,16697250,556247
0,65,1.6011985000000024,0,64791,42,16492417,545783
0,66,1.6177341670000018,0,61541,41,16507459,528723
0,67,1.6349925000000027,0,67250,42,16501833,157149
0,68,1.6566950000000027,0,128792,0,22177083,158503
0,69,1.6679982090000003,0,74667,84,11589125,336107
0,70,1.6849041670000027,0,63000,83,16785333,556247
0,71,1.7015359170000011,0,69292,41,16606958,542685
0,72,1.718075209000002,0,85417,42,16592125,528723
0,73,1.7345037500000018,0,74875,42,16483792,542485
0,74,1.7512645840000012,0,68083,41,16697042,556247
0,75,1.767877459000001,0,64334,42,16695291,556247
0,76,1.7851247920000013,0,61458,42,16695667,556247
0,77,1.8013273749999996,0,64250,42,16694500,530277
0,78,1.8181390420000021,0,64375,42,16798791,556247
0,79,1.8346956250000019,0,68709,0,16497125,528723
0,80,1.8514342090000007,0,73917,84,16778791,559345
0,81,1.8681660420000021,0,68125,0,16713209,542537
0,82,1.8847947090000012,0,75458,83,16581042,542485
0,83,1.9014085420000022,0,63709,83,16695458,556447
0,84,1.9180879590000011,0,65708,41,16694500,556247
0,85,1.9350762920000015,0,59875,83,16600625,556247
0,86,1.951320625000001,0,58166,125,16596083,543839
0,87,1.9680567090000025,0,62209,42,16694208,542485
0,88,1.9846797090000017,0,69500,42,16590834,542485
0,89,2.001242584,0,67041,0,16596500,528923
0,90,2.018116667000001,0,72167,42,16894500,542485
0,91,2.0347990839999994,0,65583,42,16696458,556247
0,92,2.0511915840000015,0,65000,42,16394625,542485
0,93,2.0681077500000029,0,61500,83,16908875,556299
