phase,unity_frame,wall_seconds,unscaled_delta,tick,native_meshes,allocated_views,zone_renderer,input,main_thread,gc_bytes,draw_calls,triangles
0,3131,29.103353920968257,0.00333366636,20,36,384,960458,17500,3303917,29819,266,675167
0,3132,29.106908920968255,0.00360695855,20,36,384,1043958,20834,3638750,29755,266,675167
0,3133,29.110233753968256,0.00345654064,20,36,384,1085875,21209,3440500,29883,266,675167
0,3134,29.113567211968256,0.00323358853,20,36,384,985459,20125,3209417,29819,266,675167
0,3135,29.116870003968256,0.00344916387,20,36,384,1057750,26459,3413459,29755,266,675167
0,3136,29.119926045968253,0.00302433386,20,36,384,944834,15750,3077208,29883,266,675167
0,3137,29.123813378968254,0.00361987669,20,36,384,983000,15583,3551708,29819,266,675167
0,3138,29.127240295968253,0.00365770981,20,36,384,1071959,16250,3645166,29807,266,675167
0,3139,29.130951045968256,0.00345728453,20,36,384,989083,19166,3479917,29883,266,675167
0,3140,29.135064045968253,0.00403375132,20,36,384,1160167,22916,3911792,29819,266,675167
0,3141,29.138700336968252,0.00388279487,20,36,384,1218625,28417,3980000,29755,266,675167
0,3142,29.142624128968254,0.00381870754,20,36,384,1059416,13916,3773583,29883,266,675167
0,3143,29.146424586968255,0.003914831,20,36,384,1031167,14959,3923333,30207,266,675167
0,3144,29.150160795968258,0.0037406676,20,36,384,1039167,21583,3646084,29755,267,675169
0,3145,29.154398961968258,0.00434258766,20,36,384,1008584,21916,4536125,40325,267,675169
0,3146,29.158791378968257,0.00432374561,20,32,384,1022875,9875,4249708,38099,267,675169
0,3147,29.162734336968253,0.003774504,20,0,384,1080334,12917,3659000,29755,267,675169
0,3148,29.166223670968254,0.00380424457,20,0,384,1049375,23750,3755958,31725,262,675087
0,3149,29.169264295968258,0.00293463,20,0,384,928000,12959,3202041,29819,230,671229
0,3150,29.172192961968253,0.003046372,20,0,384,1003458,16083,3007958,29755,230,671229
0,3151,29.175681503968253,0.003494749,20,0,384,929250,12250,3286916,29883,230,671229
0,3152,29.178604545968259,0.0029383786,20,0,384,913375,13500,3109167,29819,230,671229
0,3153,29.181891545968259,0.00304120616,20,0,384,904542,12792,3054458,29755,230,671229
0,3154,29.185008545968255,0.00336141582,20,0,384,940917,21167,3329125,29883,230,671229
0,3155,29.187853670968256,0.002760126,20,0,384,881000,16458,2820166,29819,230,671229
0,3156,29.190901420968256,0.00311179133,20,0,384,1002125,10916,2999375,29755,230,671229
0,3157,29.193695128968255,0.0028837088,20,0,384,895583,13250,2973125,29883,230,671229
0,3158,29.196449503968257,0.00254324684,20,0,384,838875,12083,2588584,29819,230,671229
0,3159,29.199582461968259,0.00325192045,20,0,384,1001417,17166,3058167,29755,230,671229
0,3160,29.202671253968258,0.00303929276,20,0,384,876709,16542,3048792,29883,230,671229
0,3161,29.205618086968254,0.00286408025,20,0,384,868375,10750,2988417,29819,230,671229
0,3162,29.208723253968255,0.00322099635,20,0,384,1040333,16375,3181500,29755,230,671229
0,3163,29.211743503968254,0.002978125,20,0,384,928542,13334,2911250,29883,230,671229
0,3164,29.214695378968255,0.002967751,20,0,384,937208,19375,3043584,29819,230,671229
0,3165,29.217658961968258,0.00300825527,20,0,384,954458,11292,2949792,29755,230,671229
0,3166,29.220253670968258,0.00265849638,20,0,384,920709,10333,2776625,29883,230,671229
0,3167,29.223505295968256,0.002987833,20,0,384,897208,11625,2883375,29819,230,671229
0,3168,29.226424545968253,0.0031216694,20,0,384,922666,20166,3223917,29755,230,671229
0,3169,29.229094628968259,0.002721705,20,0,384,905708,17708,2703667,29883,230,671229
0,3170,29.231944378968254,0.00270766718,20,0,384,916709,7834,2690708,29819,230,671229
0,3171,29.234849753968259,0.0029349206,20,0,384,990750,16583,2888542,29755,230,671229
0,3172,29.237937878968257,0.00313708186,20,0,384,951541,17792,3096500,29883,230,671229
0,3173,29.240954420968254,0.0030088718,20,0,384,897792,15625,3029084,29883,230,671229
0,3174,29.243693253968257,0.00271746027,20,0,384,931958,14875,2783000,29755,230,671231
0,3175,29.246694253968254,0.003030336,20,0,384,884667,9125,2891167,29883,230,671231
0,3176,29.249808378968257,0.00313253957,20,0,384,876416,18417,3158042,29819,230,671231
0,3177,29.252391003968253,0.00267387321,20,0,384,879291,15292,2825917,29755,230,671231
0,3178,29.255097670968258,0.00261866488,20,0,384,866125,13000,2489834,29883,230,671231
0,3179,29.258155586968254,0.00308095943,20,0,384,888583,19000,3041417,29819,230,671231
0,3180,29.261031961968254,0.002750666,20,0,384,900250,13583,2855083,29755,230,671231
0,3181,29.264056711968255,0.002965129,20,0,384,958041,15541,2887250,30271,230,671231
0,3182,29.266977170968257,0.003094416,20,0,384,919750,19208,3112125,29819,231,671233
0,3183,29.269520253968256,0.00260379119,20,0,384,929083,11417,2685709,29755,231,671233
0,3184,29.272561586968255,0.00294308388,20,0,384,880584,11041,2593667,29883,231,671233
0,3185,29.275715086968258,0.003127707,20,0,384,930750,12042,3317125,29819,231,671233
0,3186,29.278708961968253,0.00295671052,20,0,384,927375,20041,3084959,29755,231,671233
0,3187,29.282087211968257,0.00324479165,20,0,384,1004041,16584,3043625,29883,231,671233
0,3188,29.285349878968258,0.00342999585,20,0,384,945416,14958,3461708,29819,230,671231
0,3189,29.288516003968258,0.00304829213,20,0,384,935291,20750,3077500,29755,230,671231
0,3190,29.291836003968253,0.00351300323,20,0,384,986458,20333,3443209,29883,230,671231
0,3191,29.295160920968254,0.003119168,20,0,384,877708,10625,3145500,29819,230,671231
0,3192,29.298389753968255,0.00324241072,20,0,384,1034250,20417,3298417,29755,230,671231
0,3193,29.301664836968254,0.00333633786,20,0,384,1035375,13917,3191292,29883,230,671231
0,3194,29.306910295968255,0.00530487532,20,0,384,891375,13958,5330958,40261,230,671231
0,3195,29.310753461968257,0.00387132936,20,0,384,900625,12500,3967041,38035,230,671231
0,3196,29.314166878968255,0.00325274933,20,0,384,928167,11042,3177000,29883,230,671231
0,3197,29.317567586968256,0.00350004248,20,0,384,977208,25542,3513875,29819,230,671231
0,3198,29.320790836968254,0.00325620756,20,0,384,935417,17334,3293542,29755,230,671231
0,3199,29.324226378968259,0.00325812772,20,0,384,930792,17083,3135791,29883,230,671229
0,3200,29.327623211968255,0.003566872,20,0,384,923000,13792,3559916,29871,230,671229
0,3201,29.331625920968253,0.00396875,20,0,384,942167,14709,4052417,29755,230,671229
0,3202,29.334815961968257,0.003240214,20,0,384,989125,16250,3224542,29883,230,671229
0,3203,29.337932920968253,0.00300833327,20,0,384,896083,18792,3021875,29819,230,671229
0,3204,29.341647295968254,0.00371778617,20,0,384,1031542,17459,3657417,29755,230,671229
0,3205,29.344781795968256,0.00323704653,20,0,384,923041,14708,3313041,29883,230,671229
0,3206,29.348207128968259,0.003297208,20,0,384,904833,18500,3268333,29819,230,671229
0,3207,29.351401795968254,0.00333041372,20,0,384,1020625,19375,3324792,29755,230,671229
0,3208,29.353961211968258,0.00263729459,20,0,384,925750,12125,2771333,29883,230,671229
0,3209,29.356867253968257,0.002790292,20,0,384,900209,12000,2671958,29819,230,671229
0,3210,29.360096003968255,0.003260289,20,0,384,931875,20375,3228209,29755,230,671229
0,3211,29.363045461968259,0.002806335,20,0,384,943167,15458,2896250,29883,229,671227
0,3212,29.366375336968257,0.00345516577,20,0,384,987791,12250,3251416,29819,229,671227
0,3213,29.369404711968254,0.0030311225,20,0,384,919333,15791,3245625,29755,229,671227
0,3214,29.373171586968258,0.00376770832,20,0,384,956375,16958,3641250,29883,229,671227
0,3215,29.376283961968259,0.00308600487,20,0,384,980667,12209,3056083,29819,229,671227
0,3216,29.379621128968257,0.00330408174,20,0,384,932792,23209,3284416,29755,229,671227
0,3217,29.383009586968253,0.00337216561,20,0,384,943958,21500,3344375,29883,229,671227
0,3218,29.386012336968253,0.00309016439,20,0,384,893875,12084,3154709,30207,229,671227
0,3219,29.389926003968252,0.00388925034,20,0,384,932167,19459,3857958,29819,230,671229
0,3220,29.393063128968254,0.00320383371,20,0,384,1011250,10250,3226125,29883,230,671231
0,3221,29.396060086968259,0.00291245757,20,0,384,882625,18833,2926708,29819,230,671231
0,3222,29.399275628968258,0.00326983421,20,0,384,998291,9125,3222833,29755,230,671231
0,3223,29.402312711968253,0.00299537973,20,0,384,905625,17625,3037459,29883,230,671231
0,3224,29.405543795968253,0.003172038,20,0,384,877916,15750,3181584,29819,230,671231
0,3225,29.408896420968258,0.00341045926,20,0,384,1013792,17250,3288875,29755,230,671231
0,3226,29.411949545968259,0.00300416676,20,0,384,937250,18958,3107542,29883,230,671231
0,3227,29.415300211968255,0.00330720656,20,0,384,1005583,17875,3279333,29819,230,671231
0,3228,29.418472295968254,0.00331100472,20,0,384,991709,20125,3320709,29755,230,671231
0,3229,29.421784128968259,0.00313991634,20,0,384,921958,9958,3101250,29883,230,671231
0,3230,29.425091461968254,0.00345324539,20,0,384,923625,20833,3477625,29819,229,671229
0,3231,29.427970003968259,0.0029050028,20,0,384,944792,17250,3000125,29755,229,671229
0,3232,29.431260628968257,0.00336879259,20,0,384,931792,12875,3314750,29883,229,671229
0,3233,29.434236336968258,0.00290816324,20,0,384,915459,8125,2878542,29819,229,671229
0,3234,29.436842128968255,0.00262858556,20,0,384,909708,9500,2696666,29755,229,671229
0,3235,29.440060545968255,0.00312307966,20,0,384,897917,13292,3042041,29883,229,671229
0,3236,29.442883420968254,0.00283596222,20,0,384,958125,17417,2927417,29819,229,671229
0,3237,29.445862461968257,0.00295104156,20,0,384,912791,12916,2831334,29755,229,671229
0,3238,29.449361128968253,0.00349845528,20,0,384,986334,10208,3444000,29883,229,671229
0,3239,29.452418920968253,0.003153458,20,0,384,947583,20958,3142917,29819,229,671229
0,3240,29.456444545968257,0.00396129536,20,0,384,897917,12750,4029041,40197,229,671229
0,3241,29.459987420968258,0.0036250425,20,0,384,1025292,10500,3654791,38163,229,671229
0,3242,29.463107545968253,0.003010289,20,0,384,942375,10083,2996708,29819,229,671229
0,3243,29.466184295968258,0.00308812363,20,0,384,882208,21500,3043750,29755,229,671229
0,3244,29.469528920968255,0.00337233557,20,0,384,958167,11875,3243084,29883,229,671227
0,3245,29.473005420968253,0.00348604028,20,0,384,948292,15500,3490167,29819,229,671227
0,3246,29.476293086968258,0.0032372945,20,0,384,960750,14041,3304750,29755,229,671227
0,3247,29.479673670968257,0.00340545643,20,0,384,973750,19125,3378125,29883,229,671227
0,3248,29.483094128968258,0.00343729439,20,0,384,927375,19709,3394667,29819,229,671227
0,3249,29.486004503968257,0.00290386914,20,0,384,889708,11209,3103500,29755,229,671227
0,3250,29.489623295968254,0.00358112948,20,0,384,958208,16042,3341541,29883,229,671227
0,3251,29.492871253968257,0.00332316477,20,0,384,975875,12584,3362292,29819,229,671227
0,3252,29.496140253968253,0.00306245754,20,0,384,903459,20500,3188250,29755,229,671227
0,3253,29.499582420968256,0.0036576672,20,0,384,1105209,15666,3545000,29883,229,671227
0,3254,29.503017545968259,0.00319579081,20,0,384,896042,12041,3242334,29819,229,671227
0,3255,29.506139878968259,0.00333771249,20,0,384,986042,22417,3320459,30143,229,671227
0,3256,29.509446545968256,0.003299079,20,0,384,936208,18000,3174625,29883,230,671229
0,3257,29.513214378968254,0.00354387751,20,0,384,927750,16542,3587041,29819,230,671229
0,3258,29.516690836968255,0.00373187358,20,0,384,1070416,21875,3720459,29755,230,671229
0,3259,29.519542461968253,0.00292025227,20,0,384,881750,20667,3074167,29883,230,671229
