mode,elapsed_seconds,phase_seconds,unity_frame,active_sprites,pooled_sprites,allocated_sprites,dropped_sprite_ticks,blocking,cast_count,accepted,gc_bytes_whole_frame,draw_calls_whole_frame,batches_whole_frame,triangles_whole_frame
Baseline,1.045787,1.045787,22364,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.048997,1.048997,22365,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.052356,1.052356,22366,0,192,192,13874,False,0,False,36741,115,115,11560
Baseline,1.056225,1.056225,22367,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.059911,1.059911,22368,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.063274,1.063274,22369,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.067888,1.067888,22370,0,192,192,13874,False,0,False,40675,115,115,11560
Baseline,1.071841,1.071841,22371,0,192,192,13874,False,0,False,39131,115,115,11560
Baseline,1.075397,1.075397,22372,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.078452,1.078452,22373,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.081961,1.081961,22374,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.085641,1.085641,22375,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.089122,1.089122,22376,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.092687,1.092687,22377,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.095869,1.095869,22378,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.099072,1.099072,22379,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.102334,1.102334,22380,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.105477,1.105477,22381,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.108495,1.108495,22382,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.111147,1.111147,22383,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.114578,1.114578,22384,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.117671,1.117671,22385,0,192,192,13874,False,0,False,32707,115,115,11560
Baseline,1.120528,1.120528,22386,0,192,192,13874,False,0,False,32319,116,116,11562
Baseline,1.123752,1.123752,22387,0,192,192,13874,False,0,False,32319,116,116,11562
Baseline,1.126654,1.126654,22388,0,192,192,13874,False,0,False,32319,116,116,11562
Baseline,1.129661,1.129661,22389,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.132754,1.132754,22390,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.135520,1.135520,22391,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.138473,1.138473,22392,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.141893,1.141893,22393,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.144634,1.144634,22394,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.147771,1.147771,22395,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.150598,1.150598,22396,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.153917,1.153917,22397,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.156863,1.156863,22398,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.159650,1.159650,22399,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.162476,1.162476,22400,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.165570,1.165570,22401,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.168349,1.168349,22402,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.171267,1.171267,22403,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.174235,1.174235,22404,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.177067,1.177067,22405,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.180079,1.180079,22406,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.183266,1.183266,22407,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.186134,1.186134,22408,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.189069,1.189069,22409,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.192156,1.192156,22410,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.194836,1.194836,22411,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.197757,1.197757,22412,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.200495,1.200495,22413,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.203224,1.203224,22414,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.206361,1.206361,22415,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.209268,1.209268,22416,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.212145,1.212145,22417,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.215081,1.215081,22418,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.218960,1.218960,22419,0,192,192,13874,False,0,False,40675,115,115,11560
Baseline,1.222924,1.222924,22420,0,192,192,13874,False,0,False,39131,115,115,11560
Baseline,1.226158,1.226158,22421,0,192,192,13874,False,0,False,32371,115,115,11560
Baseline,1.229306,1.229306,22422,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.232688,1.232688,22423,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.235802,1.235802,22424,0,192,192,13874,False,0,False,32319,115,115,11560
Baseline,1.238760,1.238760,22425,0,192,192,13874,False,0,False,32707,115,115,11560
Baseline,1.242052,1.242052,22426,0,192,192,13874,False,0,False,32319,116,116,11562
Baseline,1.245530,1.245530,22427,0,192,192,13874,False,0,False,32319,116,116,11562
Baseline,1.249039,1.249039,22428,0,192,192,13874,False,0,False,32319,116,116,11562
Full,1.252263,0.000000,22429,0,192,192,13874,False,0,False,32319,116,116,11562
Full,1.270353,0.018091,22430,0,192,192,13874,False,0,False,148403,116,116,11562
Full,1.273649,0.021387,22431,0,192,192,13874,False,0,False,32319,116,116,11562
Full,1.276478,0.024216,22432,0,192,192,13874,False,0,False,32319,116,116,11562
Full,1.279372,0.027110,22433,0,192,192,13874,False,0,False,32319,116,116,11562
Full,1.282611,0.030348,22434,0,192,192,13874,False,0,False,32319,116,116,11562
Full,1.285408,0.033145,22435,0,192,192,13874,False,0,False,32319,116,116,11562
Full,1.288344,0.036081,22436,0,192,192,13874,False,0,False,32319,116,116,11562
Full,1.291144,0.038882,22437,0,192,192,13874,False,0,False,32319,116,116,11562
Full,1.293782,0.041520,22438,0,192,192,13874,False,0,False,32319,116,116,11562
Full,1.296666,0.044404,22439,0,192,192,13874,False,0,False,32319,116,116,11562
Full,1.300342,0.048079,22440,0,192,192,13874,False,0,False,32319,116,116,11562
Full,1.303272,0.051009,22441,0,192,192,13874,False,0,False,32319,116,116,11562
Full,1.306400,0.054138,22442,0,192,192,13874,False,0,False,32319,116,116,11562
Full,1.309445,0.057182,22443,0,192,192,13874,False,0,False,32319,116,116,11562
Full,1.312369,0.060106,22444,0,192,192,13874,False,0,False,32319,116,116,11562
Full,1.315496,0.063234,22445,0,192,192,13874,False,0,False,32319,116,116,11562
Full,1.318525,0.066262,22446,0,192,192,13874,False,0,False,32319,116,116,11562
Full,1.321591,0.069329,22447,0,192,192,13874,False,0,False,32319,116,116,11562
Full,1.324740,0.072477,22448,0,192,192,13874,False,0,False,32319,116,116,11562
Full,1.327568,0.075306,22449,0,192,192,13874,False,0,False,32319,116,116,11562
Full,1.330499,0.078237,22450,0,192,192,13874,False,0,False,32319,116,116,11562
Full,1.333597,0.081335,22451,0,192,192,13874,False,0,False,32319,116,116,11562
Full,1.336462,0.084199,22452,0,192,192,13874,False,0,False,32319,116,116,11562
Full,1.339688,0.087425,22453,0,192,192,13874,False,0,False,32319,116,116,11562
Full,1.342599,0.090336,22454,0,192,192,13874,False,0,False,32319,116,116,11562
Full,1.345394,0.093132,22455,0,192,192,13874,False,0,False,32319,116,116,11562
Full,1.348266,0.096004,22456,0,192,192,13874,False,0,False,32319,116,116,11562
Full,1.350959,0.098697,22457,0,192,192,13874,False,0,False,32319,116,116,11562
Full,1.353675,0.101413,22458,0,192,192,13874,True,1,True,32319,116,116,11562
Full,1.375294,0.123031,22459,1,191,192,13874,True,1,True,325512,116,116,11562
Full,1.378843,0.126580,22460,1,191,192,13874,True,1,True,39131,118,118,11604
Full,1.382084,0.129821,22461,1,191,192,13874,True,1,True,32319,118,118,11604
Full,1.385330,0.133067,22462,1,191,192,13874,True,1,True,32319,118,118,11604
Full,1.388658,0.136396,22463,1,191,192,13874,True,1,True,32319,118,118,11604
Full,1.391987,0.139724,22464,1,191,192,13874,True,1,True,32319,118,118,11604
Full,1.394866,0.142604,22465,1,191,192,13874,True,1,True,32319,118,118,11604
Full,1.398085,0.145823,22466,1,191,192,13874,True,1,True,32319,118,118,11604
Full,1.401389,0.149126,22467,1,191,192,13874,True,1,True,32319,118,118,11604
Full,1.404458,0.152195,22468,1,191,192,13874,True,1,True,32319,118,118,11604
Full,1.407575,0.155312,22469,1,191,192,13874,True,1,True,32319,118,118,11604
Full,1.410672,0.158410,22470,1,191,192,13874,True,1,True,32319,118,118,11604
Full,1.413691,0.161429,22471,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.418109,0.165847,22472,1,191,192,13874,True,1,True,94373,117,117,11602
Full,1.421003,0.168740,22473,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.424363,0.172101,22474,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.427348,0.175086,22475,1,191,192,13874,True,1,True,32371,117,117,11602
Full,1.430607,0.178345,22476,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.434092,0.181829,22477,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.436992,0.184730,22478,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.440160,0.187898,22479,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.443046,0.190783,22480,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.446416,0.194154,22481,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.449680,0.197417,22482,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.452987,0.200725,22483,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.456491,0.204228,22484,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.459971,0.207708,22485,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.463467,0.211205,22486,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.466916,0.214654,22487,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.469852,0.217590,22488,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.473267,0.221004,22489,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.476274,0.224012,22490,1,191,192,13874,True,1,True,32707,117,117,11602
Full,1.479411,0.227148,22491,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.482686,0.230423,22492,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.485689,0.233426,22493,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.488584,0.236322,22494,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.491976,0.239714,22495,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.495054,0.242791,22496,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.498149,0.245887,22497,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.500954,0.248692,22498,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.503764,0.251501,22499,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.506762,0.254499,22500,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.509722,0.257460,22501,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.512547,0.260285,22502,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.515561,0.263298,22503,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.518233,0.265970,22504,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.521565,0.269303,22505,1,191,192,13874,True,1,True,40675,117,117,11602
Full,1.524984,0.272721,22506,1,191,192,13874,True,1,True,39131,117,117,11602
Full,1.527765,0.275502,22507,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.530545,0.278282,22508,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.533503,0.281240,22509,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.536141,0.283878,22510,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.538969,0.286707,22511,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.542272,0.290010,22512,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.545028,0.292765,22513,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.548045,0.295783,22514,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.550869,0.298607,22515,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.553682,0.301420,22516,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.556886,0.304623,22517,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.559777,0.307515,22518,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.562562,0.310299,22519,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.565482,0.313220,22520,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.568328,0.316065,22521,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.571139,0.318876,22522,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.573978,0.321715,22523,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.576847,0.324585,22524,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.579672,0.327409,22525,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.582438,0.330176,22526,1,191,192,13874,True,1,True,32319,117,117,11602
Full,1.585366,0.333104,22527,1,191,192,13874,True,1,True,32319,116,116,11600
Full,1.588577,0.336315,22528,1,191,192,13874,True,1,True,32319,116,116,11600
Full,1.592519,0.340257,22529,192,0,192,13996,True,1,True,32319,116,116,11600
Full,1.595794,0.343531,22530,192,0,192,14118,True,1,True,32557,307,307,11982
Full,1.599195,0.346932,22531,192,0,192,14240,True,1,True,32707,307,307,11982
Full,1.602096,0.349834,22532,192,0,192,14362,True,1,True,32319,307,307,11982
Full,1.605140,0.352877,22533,192,0,192,14484,True,1,True,32319,307,307,11982
Full,1.608563,0.356300,22534,192,0,192,14606,True,1,True,32319,307,307,11982
Full,1.611534,0.359271,22535,192,0,192,14728,True,1,True,32319,307,307,11982
Full,1.614864,0.362601,22536,192,0,192,14850,True,1,True,32319,307,307,11982
Full,1.618356,0.366094,22537,192,0,192,14988,True,1,True,32319,307,307,11982
Full,1.621486,0.369224,22538,192,0,192,15126,True,1,True,32319,307,307,11982
Full,1.624630,0.372367,22539,192,0,192,15264,True,1,True,32319,307,307,11982
Full,1.627518,0.375256,22540,192,0,192,15402,True,1,True,32371,307,307,11982
Full,1.630339,0.378076,22541,192,0,192,15540,True,1,True,32319,307,307,11982
Full,1.633655,0.381392,22542,192,0,192,15678,True,1,True,32319,307,307,11982
Full,1.636649,0.384386,22543,192,0,192,15816,True,1,True,32319,307,307,11982
Full,1.640098,0.387835,22544,192,0,192,15954,True,1,True,32319,307,307,11982
Full,1.643310,0.391047,22545,192,0,192,16124,True,1,True,32319,307,307,11982
Full,1.646281,0.394019,22546,192,0,192,16294,True,1,True,32319,307,307,11982
Full,1.649352,0.397089,22547,192,0,192,16464,True,1,True,32319,307,307,11982
Full,1.652491,0.400229,22548,192,0,192,16634,True,1,True,32319,307,307,11982
Full,1.655488,0.403225,22549,192,0,192,16804,True,1,True,32319,307,307,11982
Full,1.658687,0.406424,22550,192,0,192,16974,True,1,True,32319,307,307,11982
Full,1.661591,0.409329,22551,192,0,192,17144,True,1,True,32319,307,307,11982
Full,1.664865,0.412602,22552,192,0,192,17314,True,1,True,32319,307,307,11982
Full,1.667892,0.415629,22553,192,0,192,17484,True,1,True,32319,307,307,11982
Full,1.670894,0.418632,22554,192,0,192,17654,True,1,True,32319,307,307,11982
Full,1.674423,0.422160,22555,192,0,192,17824,True,1,True,40675,307,307,11982
Full,1.677541,0.425278,22556,192,0,192,17994,True,1,True,39131,307,307,11982
Full,1.680321,0.428059,22557,192,0,192,18164,True,1,True,32319,307,307,11982
Full,1.683501,0.431238,22558,192,0,192,18334,True,1,True,32319,307,307,11982
Full,1.686334,0.434071,22559,192,0,192,18504,True,1,True,32319,307,307,11982
Full,1.689395,0.437133,22560,192,0,192,18674,True,1,True,32319,307,307,11982
Full,1.692387,0.440125,22561,192,0,192,18844,True,1,True,32319,307,307,11982
Full,1.695358,0.443096,22562,192,0,192,19014,True,1,True,32319,307,307,11982
Full,1.698595,0.446332,22563,192,0,192,19184,True,1,True,32319,307,307,11982
Full,1.701703,0.449440,22564,192,0,192,19354,True,1,True,32319,307,307,11982
Full,1.704741,0.452479,22565,192,0,192,19524,True,1,True,32319,307,307,11982
Full,1.707966,0.455704,22566,192,0,192,19694,True,1,True,32319,307,307,11982
Full,1.711059,0.458797,22567,192,0,192,19864,True,1,True,32319,307,307,11982
Full,1.714089,0.461826,22568,192,0,192,20034,True,1,True,32319,307,307,11982
Full,1.717400,0.465137,22569,192,0,192,20204,True,1,True,32707,307,307,11982
Full,1.720247,0.467984,22570,192,0,192,20374,True,1,True,32319,307,307,11982
Full,1.723774,0.471512,22571,192,0,192,20544,True,1,True,32319,307,307,11982
Full,1.726834,0.474571,22572,192,0,192,20714,True,1,True,32319,307,307,11982
Full,1.729889,0.477626,22573,192,0,192,20884,True,1,True,32319,307,307,11982
Full,1.732970,0.480707,22574,192,0,192,21054,True,1,True,32319,307,307,11982
Full,1.735863,0.483600,22575,192,0,192,21224,True,1,True,32319,307,307,11982
Full,1.738751,0.486488,22576,192,0,192,21394,True,1,True,32319,307,307,11982
Full,1.741813,0.489551,22577,192,0,192,21562,True,1,True,32319,307,307,11982
Full,1.744647,0.492384,22578,192,0,192,21730,True,1,True,32319,307,307,11982
Full,1.747767,0.495504,22579,192,0,192,21898,True,1,True,32319,307,307,11982
Full,1.750674,0.498411,22580,192,0,192,22066,True,1,True,32319,307,307,11982
Full,1.753452,0.501189,22581,192,0,192,22234,True,1,True,32319,307,307,11982
Full,1.756670,0.504407,22582,192,0,192,22402,True,1,True,32319,307,307,11982
Full,1.759642,0.507379,22583,192,0,192,22570,True,1,True,32319,307,307,11982
Full,1.762562,0.510299,22584,192,0,192,22738,True,1,True,32319,307,307,11982
Full,1.765529,0.513266,22585,192,0,192,22906,True,1,True,32319,307,307,11982
Full,1.768405,0.516142,22586,192,0,192,23058,True,1,True,32319,307,307,11982
Full,1.771331,0.519069,22587,192,0,192,23210,True,1,True,32319,307,307,11982
Full,1.774238,0.521976,22588,192,0,192,23362,True,1,True,32319,307,307,11982
Full,1.777251,0.524989,22589,192,0,192,23514,True,1,True,32319,307,307,11982
Full,1.780350,0.528088,22590,192,0,192,23666,True,1,True,32319,307,307,11982
Full,1.783576,0.531313,22591,192,0,192,23818,True,1,True,32319,307,307,11982
Full,1.786438,0.534175,22592,192,0,192,23970,True,1,True,32319,307,307,11982
Full,1.789454,0.537192,22593,192,0,192,24122,True,1,True,32319,307,307,11982
Full,1.792372,0.540109,22594,0,192,192,24122,True,1,True,32319,307,307,11982
Full,1.794918,0.542655,22595,0,192,192,24122,True,1,True,32319,115,115,11598
Full,1.797563,0.545301,22596,0,192,192,24122,True,1,True,32319,115,115,11598
Full,1.800348,0.548086,22597,0,192,192,24122,True,1,True,32319,115,115,11598
Full,1.802963,0.550701,22598,0,192,192,24122,True,1,True,32319,115,115,11598
Full,1.805737,0.553474,22599,0,192,192,24122,True,1,True,32319,115,115,11598
Full,1.808526,0.556263,22600,0,192,192,24122,True,1,True,32319,115,115,11598
Full,1.811366,0.559104,22601,0,192,192,24122,True,1,True,32319,115,115,11598
Full,1.814229,0.561966,22602,0,192,192,24122,True,1,True,32319,115,115,11598
Full,1.817288,0.565025,22603,0,192,192,24122,True,1,True,32319,115,115,11598
Full,1.820031,0.567768,22604,0,192,192,24122,True,1,True,32319,115,115,11598
Full,1.822878,0.570615,22605,0,192,192,24122,True,1,True,32319,115,115,11598
Full,1.826572,0.574309,22606,0,192,192,24122,True,1,True,40675,115,115,11598
Full,1.829575,0.577313,22607,0,192,192,24122,True,1,True,39183,115,115,11598
Full,1.832223,0.579960,22608,0,192,192,24122,True,1,True,32319,115,115,11598
Full,1.834707,0.582445,22609,0,192,192,24122,True,1,True,32319,115,115,11598
Full,1.837287,0.585024,22610,0,192,192,24122,True,1,True,32707,115,115,11598
Full,1.840250,0.587988,22611,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.842955,0.590692,22612,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.845418,0.593155,22613,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.848210,0.595948,22614,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.850933,0.598670,22615,0,192,192,24122,True,1,True,50039,116,116,11600
Full,1.853697,0.601434,22616,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.856541,0.604278,22617,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.859348,0.607085,22618,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.862190,0.609927,22619,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.865176,0.612913,22620,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.868066,0.615803,22621,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.870801,0.618539,22622,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.873546,0.621284,22623,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.876260,0.623997,22624,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.878890,0.626627,22625,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.881756,0.629493,22626,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.884321,0.632058,22627,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.887005,0.634743,22628,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.890174,0.637911,22629,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.893035,0.640773,22630,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.895887,0.643625,22631,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.898555,0.646293,22632,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.901189,0.648926,22633,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.903917,0.651654,22634,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.906750,0.654487,22635,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.909420,0.657158,22636,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.912110,0.659847,22637,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.915090,0.662828,22638,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.917681,0.665419,22639,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.920126,0.667863,22640,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.922982,0.670719,22641,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.925822,0.673560,22642,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.928935,0.676672,22643,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.932068,0.679805,22644,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.934662,0.682400,22645,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.937304,0.685042,22646,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.940046,0.687784,22647,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.942619,0.690356,22648,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.945126,0.692863,22649,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.947884,0.695622,22650,0,192,192,24122,True,1,True,32319,116,116,11600
Full,1.950739,0.698476,22651,0,192,192,24122,True,1,True,32319,115,115,11598
Full,1.953650,0.701387,22652,0,192,192,24122,True,1,True,32319,115,115,11598
Full,1.956472,0.704209,22653,0,192,192,24122,True,1,True,32707,115,115,11598
Full,1.959143,0.706880,22654,0,192,192,24122,True,1,True,32319,115,115,11598
Full,1.961861,0.709598,22655,0,192,192,24122,True,1,True,32319,115,115,11598
Full,1.964867,0.712604,22656,0,192,192,24122,True,1,True,32319,115,115,11598
Full,1.967667,0.715404,22657,0,192,192,24122,True,1,True,32319,115,115,11598
Full,1.970506,0.718244,22658,0,192,192,24122,True,1,True,32319,115,115,11598
Full,1.973440,0.721177,22659,0,192,192,24122,True,1,True,32319,115,115,11598
Full,1.976624,0.724362,22660,0,192,192,24122,True,1,True,40675,114,114,11592
Full,1.979738,0.727475,22661,0,192,192,24122,True,1,True,39131,114,114,11592
Full,1.982371,0.730108,22662,0,192,192,24122,True,1,True,32319,114,114,11592
Full,1.984909,0.732646,22663,0,192,192,24122,True,1,True,32319,114,114,11592
Full,1.987561,0.735298,22664,0,192,192,24122,True,1,True,32359,114,114,11592
Full,1.990312,0.738050,22665,0,192,192,24122,True,1,True,32319,114,114,11592
Full,1.993088,0.740825,22666,0,192,192,24122,True,1,True,32319,114,114,11592
Full,1.995766,0.743503,22667,0,192,192,24122,True,1,True,32319,114,114,11592
Full,1.998652,0.746389,22668,0,192,192,24122,True,1,True,32319,114,114,11592
Full,2.001453,0.749190,22669,0,192,192,24122,True,1,True,32319,114,114,11592
Full,2.004208,0.751945,22670,0,192,192,24122,True,1,True,32319,114,114,11592
Full,2.006947,0.754685,22671,0,192,192,24122,True,1,True,32319,114,114,11592
Full,2.009519,0.757256,22672,0,192,192,24122,True,1,True,32319,114,114,11592
Full,2.012088,0.759825,22673,0,192,192,24122,True,1,True,32319,114,114,11592
Full,2.014782,0.762519,22674,0,192,192,24122,True,1,True,32319,114,114,11592
Full,2.017469,0.765207,22675,0,192,192,24122,True,1,True,32319,114,114,11592
Full,2.020158,0.767895,22676,0,192,192,24122,True,1,True,32319,114,114,11592
Full,2.023040,0.770778,22677,0,192,192,24122,True,1,True,32319,114,114,11592
Full,2.025696,0.773434,22678,0,192,192,24122,True,1,True,32319,114,114,11592
Full,2.028159,0.775896,22679,0,192,192,24122,True,1,True,32319,114,114,11592
Full,2.030762,0.778500,22680,0,192,192,24122,True,1,True,32371,114,114,11592
Full,2.033464,0.781202,22681,0,192,192,24122,True,1,True,32319,114,114,11592
Full,2.036166,0.783904,22682,0,192,192,24122,True,1,True,32319,114,114,11592
Full,2.038733,0.786471,22683,0,192,192,24122,True,1,True,32319,114,114,11592
Full,2.041224,0.788962,22684,0,192,192,24122,True,1,True,32319,114,114,11592
Full,2.043769,0.791507,22685,0,192,192,24122,True,1,True,32319,114,114,11592
Full,2.046348,0.794086,22686,0,192,192,24122,True,1,True,32319,114,114,11592
Full,2.048806,0.796543,22687,0,192,192,24122,True,1,True,32319,114,114,11592
Full,2.051223,0.798960,22688,0,192,192,24122,True,1,True,32319,114,114,11592
Full,2.053704,0.801441,22689,0,192,192,24122,True,1,True,32319,114,114,11592
Full,2.056570,0.804308,22690,0,192,192,24122,True,1,True,32319,114,114,11592
Full,2.059286,0.807024,22691,0,192,192,24122,True,1,True,32319,114,114,11592
Full,2.061851,0.809588,22692,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.064543,0.812281,22693,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.067160,0.814898,22694,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.069729,0.817466,22695,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.072485,0.820222,22696,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.075083,0.822820,22697,0,192,192,24122,False,1,True,32319,114,114,11592
Full,2.077760,0.825498,22698,0,192,192,24122,False,1,True,32707,114,114,11592
